Id,Season,Date,Time,HomeTeamId,HomeTeam,HomeScore,AwayTeamId,AwayTeam,AwayScore,OverTime,Latitude,Longitude
23019,2009,2008-10-28,22:30,27,LAL,96,4,POR,76,N,34.043150,-118.267280
23017,2009,2008-10-28,20:00,5,BOS,90,9,CLE,85,N,42.365340,-71.062390
23018,2009,2008-10-28,{},8,CHI,108,7,MIL,95,N,41.880700,-87.674290
23026,2009,2008-10-29,20:00,35,OKC,87,7,MIL,98,N,35.463500,-97.514900
23030,2009,2008-10-29,21:00,26,UTA,98,24,DEN,94,N,40.768180,-111.901150
23025,2009,2008-10-29,19:30,21,NYK,120,16,MIA,115,N,40.750440,-73.993510
23021,2009,2008-10-29,22:30,25,GSW,103,38,NOH,108,N,37.750260,-122.202870
23020,2009,2008-10-29,20:00,22,DET,100,18,IND,94,N,42.696550,-83.245850
23023,2009,2008-10-29,{},11,LAC,79,27,LAL,117,N,34.043150,-118.267280
23024,2009,2008-10-29,20:00,2,MIN,98,15,SAC,96,N,44.979460,-93.276190
23022,2009,2008-10-29,20:30,1,HOU,82,31,MEM,71,N,29.750580,-95.362110
23031,2009,2008-10-29,19:00,20,WAS,85,36,NJN,95,N,38.898130,-77.021060
23028,2009,2008-10-29,18:00,28,PHI,84,10,TOR,95,N,39.901190,-75.171930
23029,2009,2008-10-29,20:00,17,SAS,98,14,PHO,103,N,29.427020,-98.437320
23027,2009,2008-10-29,19:00,13,ORL,85,6,ATL,99,N,28.539247,-81.383949
23034,2009,2008-10-30,22:30,14,PHO,95,38,NOH,108,N,33.445900,-112.071210
23033,2009,2008-10-30,{},23,DAL,102,1,HOU,112,N,32.790530,-96.810090
23032,2009,2008-10-30,19:00,9,CLE,96,3,CHH,79,N,41.496700,-81.688380
23041,2009,2008-10-31,19:00,10,TOR,112,25,GSW,108,OT,43.643300,-79.379140
23038,2009,2008-10-31,19:30,16,MIA,103,15,SAC,77,N,25.781430,-80.187950
23037,2009,2008-10-31,20:00,31,MEM,86,13,ORL,84,N,35.138110,-90.050280
23040,2009,2008-10-31,22:30,4,POR,100,17,SAS,99,N,45.531500,-122.666810
23036,2009,2008-10-31,{},11,LAC,103,24,DEN,113,OT,34.043150,-118.267280
23035,2009,2008-10-31,20:00,5,BOS,96,8,CHI,80,N,42.365340,-71.062390
23039,2009,2008-10-31,19:00,28,PHI,116,21,NYK,87,N,39.901190,-75.171930
23050,2009,2008-11-01,20:00,2,MIN,85,23,DAL,95,N,44.979460,-93.276190
23051,2009,2008-11-01,19:30,36,NJN,97,25,GSW,105,N,40.811600,-74.067600
23053,2009,2008-11-01,19:00,13,ORL,121,15,SAC,103,N,28.539247,-81.383949
23044,2009,2008-11-01,20:30,8,CHI,96,31,MEM,86,N,41.880700,-87.674290
23043,2009,2008-11-01,19:00,3,CHH,100,16,MIA,87,N,35.225140,-80.839200
23054,2009,2008-11-01,{},14,PHO,107,4,POR,96,N,33.445900,-112.071210
23047,2009,2008-11-01,20:30,1,HOU,89,35,OKC,77,N,29.750580,-95.362110
23042,2009,2008-11-01,19:00,6,ATL,95,28,PHI,88,N,33.757230,-84.396360
23045,2009,2008-11-01,21:00,24,DEN,97,27,LAL,104,N,39.748770,-105.007420
23046,2009,2008-11-01,19:30,22,DET,117,20,WAS,109,N,42.696550,-83.245850
23052,2009,2008-11-01,20:00,38,NOH,104,9,CLE,92,N,29.948910,-90.082160
23055,2009,2008-11-01,21:00,26,UTA,101,11,LAC,79,N,40.768180,-111.901150
23049,2009,2008-11-01,20:30,7,MIL,87,10,TOR,91,N,43.043730,-87.917170
23048,2009,2008-11-01,19:00,18,IND,95,5,BOS,79,N,39.763900,-86.155780
23057,2009,2008-11-02,{},35,OKC,88,2,MIN,85,N,35.463500,-97.514900
23056,2009,2008-11-02,18:00,21,NYK,86,7,MIL,94,N,40.750440,-73.993510
23062,2009,2008-11-03,19:00,13,ORL,96,8,CHI,93,N,28.539247,-81.383949
23063,2009,2008-11-03,19:00,28,PHI,125,15,SAC,91,N,39.901190,-75.171930
23058,2009,2008-11-03,19:00,3,CHH,83,22,DET,101,N,35.225140,-80.839200
23060,2009,2008-11-03,{},11,LAC,73,26,UTA,89,N,34.043150,-118.267280
23061,2009,2008-11-03,20:00,31,MEM,90,25,GSW,79,N,35.138110,-90.050280
23059,2009,2008-11-03,20:30,23,DAL,81,9,CLE,100,N,32.790530,-96.810090
23064,2009,2008-11-04,{},1,HOU,99,5,BOS,103,N,29.750580,-95.362110
23066,2009,2008-11-04,20:30,17,SAS,81,23,DAL,98,N,29.427020,-98.437320
23065,2009,2008-11-04,19:30,36,NJN,86,14,PHO,114,N,40.811600,-74.067600
23070,2009,2008-11-05,22:30,27,LAL,106,11,LAC,88,N,34.043150,-118.267280
23073,2009,2008-11-05,20:00,2,MIN,125,17,SAS,129,2OT,44.979460,-93.276190
23074,2009,2008-11-05,20:00,38,NOH,79,6,ATL,87,N,29.948910,-90.082160
23077,2009,2008-11-05,22:00,15,SAC,100,31,MEM,95,N,38.649110,-121.518220
23067,2009,2008-11-05,20:00,9,CLE,107,8,CHI,93,N,41.496700,-81.688380
23068,2009,2008-11-05,{},25,GSW,111,24,DEN,101,N,37.750260,-122.202870
23071,2009,2008-11-05,19:30,16,MIA,106,28,PHI,83,N,25.781430,-80.187950
23079,2009,2008-11-05,21:00,26,UTA,103,4,POR,96,N,40.768180,-111.901150
23076,2009,2008-11-05,20:00,35,OKC,83,5,BOS,96,N,35.463500,-97.514900
23072,2009,2008-11-05,20:00,7,MIL,112,20,WAS,104,OT,43.043730,-87.917170
23069,2009,2008-11-05,19:00,18,IND,103,14,PHO,113,N,39.763900,-86.155780
23078,2009,2008-11-05,19:00,10,TOR,93,22,DET,100,N,43.643300,-79.379140
23075,2009,2008-11-05,19:30,21,NYK,101,3,CHH,98,N,40.750440,-73.993510
23081,2009,2008-11-06,{},4,POR,101,1,HOU,99,OT,45.531500,-122.666810
23080,2009,2008-11-06,20:00,13,ORL,98,28,PHI,88,N,28.539247,-81.383949
23083,2009,2008-11-07,19:30,5,BOS,101,7,MIL,89,N,42.365340,-71.062390
23090,2009,2008-11-07,19:30,36,NJN,103,22,DET,96,N,40.811600,-74.067600
23094,2009,2008-11-07,19:00,20,WAS,108,21,NYK,114,N,38.898130,-77.021060
23085,2009,2008-11-07,20:30,8,CHI,100,14,PHO,83,N,41.880700,-87.674290
23084,2009,2008-11-07,19:00,3,CHH,92,38,NOH,89,N,35.225140,-80.839200
23089,2009,2008-11-07,22:30,11,LAC,83,1,HOU,92,N,34.043150,-118.267280
23092,2009,2008-11-07,20:00,17,SAS,83,16,MIA,99,N,29.427020,-98.437320
23086,2009,2008-11-07,19:30,9,CLE,111,18,IND,107,N,41.496700,-81.688380
23082,2009,2008-11-07,19:30,6,ATL,110,10,TOR,92,N,33.757230,-84.396360
23087,2009,2008-11-07,22:30,24,DEN,108,23,DAL,105,N,39.748770,-105.007420
23088,2009,2008-11-07,{},25,GSW,104,31,MEM,109,N,37.750260,-122.202870
23091,2009,2008-11-07,22:00,15,SAC,121,2,MIN,109,N,38.649110,-121.518220
23093,2009,2008-11-07,21:00,26,UTA,104,35,OKC,97,N,40.768180,-111.901150
23096,2009,2008-11-08,19:00,18,IND,98,36,NJN,80,N,39.763900,-86.155780
23097,2009,2008-11-08,20:30,7,MIL,96,14,PHO,104,N,43.043730,-87.917170
23100,2009,2008-11-08,{},4,POR,97,2,MIN,93,N,45.531500,-122.666810
23098,2009,2008-11-08,20:00,38,NOH,100,16,MIA,89,N,29.948910,-90.082160
23095,2009,2008-11-08,20:30,8,CHI,97,9,CLE,106,N,41.880700,-87.674290
23099,2009,2008-11-08,19:00,13,ORL,106,20,WAS,81,N,28.539247,-81.383949
23101,2009,2008-11-09,13:00,3,CHH,79,10,TOR,89,N,35.225140,-80.839200
23104,2009,2008-11-09,15:30,11,LAC,103,23,DAL,92,N,34.043150,-118.267280
23108,2009,2008-11-09,21:00,15,SAC,115,25,GSW,98,N,38.649110,-121.518220
23105,2009,2008-11-09,{},27,LAL,111,1,HOU,82,N,34.043150,-118.267280
23103,2009,2008-11-09,18:00,22,DET,76,5,BOS,88,N,42.696550,-83.245850
23106,2009,2008-11-09,15:00,21,NYK,107,26,UTA,99,N,40.750440,-73.993510
23107,2009,2008-11-09,19:00,35,OKC,85,6,ATL,89,N,35.463500,-97.514900
23102,2009,2008-11-09,20:00,24,DEN,100,31,MEM,90,N,39.748770,-105.007420
23111,2009,2008-11-10,{},16,MIA,99,36,NJN,94,N,25.781430,-80.187950
23110,2009,2008-11-10,19:00,18,IND,107,35,OKC,99,N,39.763900,-86.155780
23113,2009,2008-11-10,21:00,14,PHO,107,31,MEM,102,N,33.445900,-112.071210
23109,2009,2008-11-10,19:30,5,BOS,94,10,TOR,87,N,42.365340,-71.062390
23112,2009,2008-11-10,19:00,13,ORL,99,4,POR,106,N,28.539247,-81.383949
23121,2009,2008-11-11,20:30,17,SAS,92,21,NYK,80,N,29.427020,-98.437320
23119,2009,2008-11-11,19:00,28,PHI,80,26,UTA,93,N,39.901190,-75.171930
23115,2009,2008-11-11,20:30,8,CHI,108,6,ATL,113,N,41.880700,-87.674290
23114,2009,2008-11-11,19:00,3,CHH,80,24,DEN,88,N,35.225140,-80.839200
23118,2009,2008-11-11,{},25,GSW,113,2,MIN,110,OT,37.750260,-122.202870
23116,2009,2008-11-11,19:00,9,CLE,99,7,MIL,93,N,41.496700,-81.688380
23117,2009,2008-11-11,20:30,23,DAL,99,27,LAL,106,N,32.790530,-96.810090
23120,2009,2008-11-11,22:00,15,SAC,92,22,DET,100,N,38.649110,-121.518220
23123,2009,2008-11-12,{},11,LAC,98,15,SAC,103,N,34.043150,-118.267280
23132,2009,2008-11-12,20:00,20,WAS,95,26,UTA,87,N,38.898130,-77.021060
23122,2009,2008-11-12,19:30,5,BOS,103,6,ATL,102,N,42.365340,-71.062390
23127,2009,2008-11-12,19:30,36,NJN,87,18,IND,98,N,40.811600,-74.067600
23128,2009,2008-11-12,20:00,38,NOH,86,27,LAL,93,N,29.948910,-90.082160
23130,2009,2008-11-12,22:30,14,PHO,82,1,HOU,94,N,33.445900,-112.071210
23129,2009,2008-11-12,20:00,35,OKC,92,13,ORL,109,N,35.463500,-97.514900
23126,2009,2008-11-12,20:00,7,MIL,82,17,SAS,78,N,43.043730,-87.917170
23125,2009,2008-11-12,20:00,16,MIA,96,4,POR,104,N,25.781430,-80.187950
23131,2009,2008-11-12,19:00,10,TOR,96,28,PHI,106,N,43.643300,-79.379140
23124,2009,2008-11-12,20:00,31,MEM,103,21,NYK,132,N,35.138110,-90.050280
23135,2009,2008-11-13,22:30,25,GSW,102,22,DET,107,N,37.750260,-122.202870
23134,2009,2008-11-13,20:00,9,CLE,110,24,DEN,99,N,41.496700,-81.688380
23133,2009,2008-11-13,{},8,CHI,98,23,DAL,91,N,41.880700,-87.674290
23143,2009,2008-11-14,19:30,36,NJN,115,6,ATL,108,N,40.811600,-74.067600
23147,2009,2008-11-14,20:30,17,SAS,77,1,HOU,75,N,29.427020,-98.437320
23137,2009,2008-11-14,19:00,3,CHH,104,26,UTA,96,N,35.225140,-80.839200
23136,2009,2008-11-14,20:00,5,BOS,85,24,DEN,94,N,42.365340,-71.062390
23140,2009,2008-11-14,{},27,LAL,95,22,DET,106,N,34.043150,-118.267280
23144,2009,2008-11-14,20:00,38,NOH,87,4,POR,82,N,29.948910,-90.082160
23141,2009,2008-11-14,20:00,31,MEM,96,7,MIL,101,1,35.138110,-90.050280
23145,2009,2008-11-14,19:30,21,NYK,116,35,OKC,106,N,40.750440,-73.993510
23139,2009,2008-11-14,19:00,18,IND,92,28,PHI,94,N,39.763900,-86.155780
23138,2009,2008-11-14,20:30,23,DAL,100,13,ORL,102,N,32.790530,-96.810090
23142,2009,2008-11-14,19:30,16,MIA,97,20,WAS,77,N,25.781430,-80.187950
23146,2009,2008-11-14,22:00,15,SAC,95,14,PHO,97,1,38.649110,-121.518220
23151,2009,2008-11-15,20:30,1,HOU,91,38,NOH,82,N,29.750580,-95.362110
23155,2009,2008-11-15,19:00,28,PHI,110,35,OKC,85,N,39.901190,-75.171930
23149,2009,2008-11-15,20:30,8,CHI,104,18,IND,91,N,41.880700,-87.674290
23154,2009,2008-11-15,20:00,2,MIN,83,4,POR,88,N,44.979460,-93.276190
23153,2009,2008-11-15,{},7,MIL,97,5,BOS,102,1,43.043730,-87.917170
23150,2009,2008-11-15,19:30,9,CLE,105,26,UTA,93,N,41.496700,-81.688380
23148,2009,2008-11-15,19:00,6,ATL,107,36,NJN,119,N,33.757230,-84.396360
23152,2009,2008-11-15,15:30,11,LAC,103,25,GSW,121,N,34.043150,-118.267280
23159,2009,2008-11-16,20:00,14,PHO,104,22,DET,86,N,33.445900,-112.071210
23160,2009,2008-11-16,{},15,SAC,88,17,SAS,90,N,38.649110,-121.518220
23156,2009,2008-11-16,17:30,3,CHH,85,13,ORL,90,N,35.225140,-80.839200
23158,2009,2008-11-16,18:00,21,NYK,114,23,DAL,124,OT,40.750440,-73.993510
23161,2009,2008-11-16,13:00,10,TOR,107,16,MIA,96,N,43.643300,-79.379140
23157,2009,2008-11-16,20:00,24,DEN,90,2,MIN,84,N,39.748770,-105.007420
23163,2009,2008-11-17,20:00,35,OKC,89,1,HOU,100,N,35.463500,-97.514900
23164,2009,2008-11-17,{},26,UTA,109,14,PHO,97,N,40.768180,-111.901150
23162,2009,2008-11-17,22:30,11,LAC,83,17,SAS,86,N,34.043150,-118.267280
23166,2009,2008-11-18,{},3,CHH,83,23,DAL,100,N,35.225140,-80.839200
23172,2009,2008-11-18,19:30,36,NJN,82,9,CLE,106,N,40.811600,-74.067600
23173,2009,2008-11-18,19:00,13,ORL,103,10,TOR,90,N,28.539247,-81.383949
23174,2009,2008-11-18,19:00,20,WAS,87,16,MIA,94,N,38.898130,-77.021060
23165,2009,2008-11-18,19:30,5,BOS,110,21,NYK,101,N,42.365340,-71.062390
23169,2009,2008-11-18,19:00,18,IND,113,6,ATL,96,N,39.763900,-86.155780
23167,2009,2008-11-18,21:00,24,DEN,114,7,MIL,105,N,39.748770,-105.007420
23168,2009,2008-11-18,22:30,25,GSW,111,4,POR,106,N,37.750260,-122.202870
23171,2009,2008-11-18,20:00,31,MEM,109,15,SAC,94,N,35.138110,-90.050280
23170,2009,2008-11-18,{},27,LAL,116,8,CHI,109,N,34.043150,-118.267280
23183,2009,2008-11-19,20:30,17,SAS,81,24,DEN,91,N,29.427020,-98.437320
23177,2009,2008-11-19,20:00,1,HOU,86,23,DAL,96,N,29.750580,-95.362110
23179,2009,2008-11-19,20:00,2,MIN,102,28,PHI,96,N,44.979460,-93.276190
23175,2009,2008-11-19,19:00,6,ATL,91,20,WAS,87,N,33.757230,-84.396360
23180,2009,2008-11-19,20:00,38,NOH,96,15,SAC,105,N,29.948910,-90.082160
23182,2009,2008-11-19,{},4,POR,116,8,CHI,74,N,45.531500,-122.666810
23184,2009,2008-11-19,21:00,26,UTA,105,7,MIL,94,N,40.768180,-111.901150
23181,2009,2008-11-19,20:00,35,OKC,88,11,LAC,108,N,35.463500,-97.514900
23178,2009,2008-11-19,19:30,16,MIA,95,10,TOR,101,N,25.781430,-80.187950
23176,2009,2008-11-19,19:30,22,DET,96,9,CLE,89,N,42.696550,-83.245850
23186,2009,2008-11-20,{},14,PHO,92,27,LAL,105,N,33.445900,-112.071210
23185,2009,2008-11-20,20:00,5,BOS,98,22,DET,80,N,42.365340,-71.062390
23191,2009,2008-11-21,22:30,27,LAL,104,24,DEN,90,N,34.043150,-118.267280
23197,2009,2008-11-21,20:30,17,SAS,119,26,UTA,94,N,29.427020,-98.437320
23195,2009,2008-11-21,19:00,28,PHI,89,11,LAC,88,N,39.901190,-75.171930
23199,2009,2008-11-21,19:00,20,WAS,91,1,HOU,103,N,38.898130,-77.021060
23193,2009,2008-11-21,20:00,2,MIN,78,5,BOS,95,N,44.979460,-93.276190
23196,2009,2008-11-21,22:00,15,SAC,96,4,POR,117,N,38.649110,-121.518220
23198,2009,2008-11-21,19:00,10,TOR,127,36,NJN,129,OT,43.643300,-79.379140
23189,2009,2008-11-21,{},25,GSW,110,8,CHI,115,N,37.750260,-122.202870
23194,2009,2008-11-21,21:30,35,OKC,80,38,NOH,105,N,35.463500,-97.514900
23192,2009,2008-11-21,20:30,7,MIL,104,21,NYK,87,N,43.043730,-87.917170
23190,2009,2008-11-21,19:00,18,IND,98,13,ORL,100,OT,39.763900,-86.155780
23188,2009,2008-11-21,20:30,23,DAL,91,31,MEM,76,N,32.790530,-96.810090
23187,2009,2008-11-21,19:30,6,ATL,88,3,CHH,83,N,33.757230,-84.396360
23208,2009,2008-11-22,21:00,14,PHO,102,4,POR,92,N,33.445900,-112.071210
23207,2009,2008-11-22,19:00,13,ORL,95,1,HOU,100,N,28.539247,-81.383949
23200,2009,2008-11-22,19:00,3,CHH,74,7,MIL,79,N,35.225140,-80.839200
23205,2009,2008-11-22,{},38,NOH,109,35,OKC,97,N,29.948910,-90.082160
23204,2009,2008-11-22,19:30,36,NJN,112,11,LAC,95,N,40.811600,-74.067600
23206,2009,2008-11-22,19:30,21,NYK,122,20,WAS,117,N,40.750440,-73.993510
23202,2009,2008-11-22,20:00,31,MEM,94,26,UTA,103,N,35.138110,-90.050280
23203,2009,2008-11-22,19:30,16,MIA,109,18,IND,100,N,25.781430,-80.187950
23201,2009,2008-11-22,19:30,9,CLE,110,6,ATL,96,N,41.496700,-81.688380
23211,2009,2008-11-23,21:30,27,LAL,118,15,SAC,108,N,34.043150,-118.267280
23209,2009,2008-11-23,{},24,DEN,114,8,CHI,101,N,39.748770,-105.007420
23212,2009,2008-11-23,17:00,28,PHI,89,25,GSW,81,N,39.901190,-75.171930
23213,2009,2008-11-23,12:30,10,TOR,103,5,BOS,118,N,43.643300,-79.379140
23210,2009,2008-11-23,18:00,22,DET,80,2,MIN,106,N,42.696550,-83.245850
23217,2009,2008-11-24,19:30,16,MIA,98,1,HOU,107,N,25.781430,-80.187950
23220,2009,2008-11-24,21:00,26,UTA,100,8,CHI,101,N,40.768180,-111.901150
23216,2009,2008-11-24,20:00,31,MEM,81,17,SAS,94,N,35.138110,-90.050280
23219,2009,2008-11-24,{},4,POR,91,15,SAC,90,N,45.531500,-122.666810
23215,2009,2008-11-24,22:30,11,LAC,87,38,NOH,99,N,34.043150,-118.267280
23214,2009,2008-11-24,19:00,3,CHH,93,28,PHI,84,N,35.225140,-80.839200
23218,2009,2008-11-24,19:00,13,ORL,108,7,MIL,101,N,28.539247,-81.383949
23222,2009,2008-11-25,22:30,27,LAL,120,36,NJN,93,N,34.043150,-118.267280
23223,2009,2008-11-25,19:30,21,NYK,101,9,CLE,119,N,40.750440,-73.993510
23225,2009,2008-11-25,19:00,20,WAS,124,25,GSW,100,N,38.898130,-77.021060
23221,2009,2008-11-25,{},23,DAL,109,18,IND,106,N,32.790530,-96.810090
23224,2009,2008-11-25,20:00,35,OKC,98,14,PHO,99,N,35.463500,-97.514900
23236,2009,2008-11-26,20:30,17,SAS,98,8,CHI,88,N,29.427020,-98.437320
23233,2009,2008-11-26,19:30,28,PHI,94,13,ORL,96,N,39.901190,-75.171930
23230,2009,2008-11-26,20:30,1,HOU,90,18,IND,91,N,29.750580,-95.362110
23227,2009,2008-11-26,19:30,5,BOS,119,25,GSW,111,N,42.365340,-71.062390
23231,2009,2008-11-26,22:30,11,LAC,105,24,DEN,106,N,34.043150,-118.267280
23235,2009,2008-11-26,{},15,SAC,114,36,NJN,116,OT,38.649110,-121.518220
23232,2009,2008-11-26,20:00,2,MIN,102,14,PHO,110,N,44.979460,-93.276190
23226,2009,2008-11-26,19:00,6,ATL,102,7,MIL,96,N,33.757230,-84.396360
23229,2009,2008-11-26,20:00,22,DET,110,21,NYK,96,N,42.696550,-83.245850
23234,2009,2008-11-26,22:00,4,POR,106,16,MIA,68,N,45.531500,-122.666810
23238,2009,2008-11-26,21:00,26,UTA,117,31,MEM,100,N,40.768180,-111.901150
23237,2009,2008-11-26,19:00,10,TOR,93,3,CHH,86,N,43.643300,-79.379140
23228,2009,2008-11-26,19:00,9,CLE,117,35,OKC,82,N,41.496700,-81.688380
23239,2009,2008-11-27,{},24,DEN,101,38,NOH,105,N,39.748770,-105.007420
23240,2009,2008-11-27,20:00,20,WAS,90,13,ORL,105,N,38.898130,-77.021060
23245,2009,2008-11-28,22:30,27,LAL,114,23,DAL,107,N,34.043150,-118.267280
23241,2009,2008-11-28,19:30,5,BOS,102,28,PHI,78,N,42.365340,-71.062390
23249,2009,2008-11-28,20:30,17,SAS,109,31,MEM,98,N,29.427020,-98.437320
23247,2009,2008-11-28,20:00,14,PHO,92,16,MIA,107,N,33.445900,-112.071210
23242,2009,2008-11-28,19:30,9,CLE,112,25,GSW,97,N,41.496700,-81.688380
23244,2009,2008-11-28,20:00,18,IND,108,3,CHH,115,OT,39.763900,-86.155780
23248,2009,2008-11-28,{},4,POR,101,38,NOH,86,N,45.531500,-122.666810
23251,2009,2008-11-28,21:00,26,UTA,120,15,SAC,94,N,40.768180,-111.901150
23246,2009,2008-11-28,20:00,35,OKC,103,2,MIN,105,N,35.463500,-97.514900
23250,2009,2008-11-28,19:00,10,TOR,93,6,ATL,88,N,43.643300,-79.379140
23243,2009,2008-11-28,20:00,22,DET,107,7,MIL,97,N,42.696550,-83.245850
23259,2009,2008-11-29,19:00,13,ORL,110,18,IND,96,N,28.539247,-81.383949
23262,2009,2008-11-29,19:00,20,WAS,98,6,ATL,102,N,38.898130,-77.021060
23253,2009,2008-11-29,20:30,1,HOU,103,17,SAS,84,N,29.750580,-95.362110
23252,2009,2008-11-29,19:00,3,CHH,84,5,BOS,89,N,35.225140,-80.839200
23257,2009,2008-11-29,20:00,2,MIN,97,24,DEN,106,N,44.979460,-93.276190
23258,2009,2008-11-29,19:30,21,NYK,138,25,GSW,125,N,40.750440,-73.993510
23260,2009,2008-11-29,{},15,SAC,78,23,DAL,101,N,38.649110,-121.518220
23255,2009,2008-11-29,20:00,31,MEM,103,35,OKC,111,N,35.138110,-90.050280
23261,2009,2008-11-29,21:00,26,UTA,88,36,NJN,105,N,40.768180,-111.901150
23256,2009,2008-11-29,21:00,7,MIL,85,9,CLE,97,N,43.043730,-87.917170
23254,2009,2008-11-29,22:30,11,LAC,97,16,MIA,96,N,34.043150,-118.267280
23266,2009,2008-11-30,17:00,28,PHI,92,8,CHI,103,N,39.901190,-75.171930
23267,2009,2008-11-30,{},14,PHO,109,36,NJN,117,N,33.445900,-112.071210
23265,2009,2008-11-30,21:30,27,LAL,112,10,TOR,99,N,34.043150,-118.267280
23263,2009,2008-11-30,20:00,24,DEN,104,1,HOU,94,N,39.748770,-105.007420
23264,2009,2008-11-30,15:00,22,DET,85,4,POR,96,N,42.696550,-83.245850
23270,2009,2008-12-01,22:30,25,GSW,129,16,MIA,130,OT,37.750260,-122.202870
23268,2009,2008-12-01,{},5,BOS,107,13,ORL,88,N,42.365340,-71.062390
23269,2009,2008-12-01,19:00,3,CHH,100,2,MIN,90,N,35.225140,-80.839200
23275,2009,2008-12-02,19:30,36,NJN,88,20,WAS,108,N,40.811600,-74.067600
23278,2009,2008-12-02,20:30,17,SAS,77,22,DET,89,N,29.427020,-98.437320
23271,2009,2008-12-02,20:30,8,CHI,95,28,PHI,103,1,41.880700,-87.674290
23277,2009,2008-12-02,{},15,SAC,94,26,UTA,99,N,38.649110,-121.518220
23273,2009,2008-12-02,21:00,24,DEN,132,10,TOR,93,N,39.748770,-105.007420
23276,2009,2008-12-02,19:30,21,NYK,97,4,POR,104,N,40.750440,-73.993510
23274,2009,2008-12-02,19:00,18,IND,118,27,LAL,117,N,39.763900,-86.155780
23272,2009,2008-12-02,20:30,23,DAL,100,11,LAC,98,N,32.790530,-96.810090
23287,2009,2008-12-03,19:00,28,PHI,102,27,LAL,114,N,39.901190,-75.171930
23286,2009,2008-12-03,19:00,13,ORL,100,2,MIN,89,N,28.539247,-81.383949
23289,2009,2008-12-03,19:00,20,WAS,92,4,POR,98,N,38.898130,-77.021060
23283,2009,2008-12-03,{},1,HOU,103,11,LAC,96,N,29.750580,-95.362110
23281,2009,2008-12-03,19:00,3,CHH,103,35,OKC,97,N,35.225140,-80.839200
23288,2009,2008-12-03,21:00,26,UTA,89,16,MIA,93,N,40.768180,-111.901150
23285,2009,2008-12-03,20:00,38,NOH,104,14,PHO,91,N,29.948910,-90.082160
23282,2009,2008-12-03,19:00,9,CLE,118,21,NYK,82,N,41.496700,-81.688380
23279,2009,2008-12-03,19:00,6,ATL,105,31,MEM,95,N,33.757230,-84.396360
23284,2009,2008-12-03,20:00,7,MIL,97,8,CHI,90,N,43.043730,-87.917170
23280,2009,2008-12-03,19:30,5,BOS,114,18,IND,96,N,42.365340,-71.062390
23290,2009,2008-12-04,20:00,23,DAL,112,14,PHO,97,N,32.790530,-96.810090
23291,2009,2008-12-04,{},24,DEN,91,17,SAS,108,N,39.748770,-105.007420
23299,2009,2008-12-05,19:30,36,NJN,113,2,MIN,84,N,40.811600,-74.067600
23300,2009,2008-12-05,{},13,ORL,98,35,OKC,89,N,28.539247,-81.383949
23302,2009,2008-12-05,19:00,20,WAS,104,27,LAL,106,N,38.898130,-77.021060
23293,2009,2008-12-05,20:00,5,BOS,93,4,POR,78,N,42.365340,-71.062390
23294,2009,2008-12-05,19:30,9,CLE,97,18,IND,73,N,41.496700,-81.688380
23296,2009,2008-12-05,20:30,1,HOU,131,25,GSW,112,N,29.750580,-95.362110
23295,2009,2008-12-05,20:00,22,DET,91,28,PHI,96,N,42.696550,-83.245850
23297,2009,2008-12-05,20:00,31,MEM,93,11,LAC,81,N,35.138110,-90.050280
23301,2009,2008-12-05,22:30,26,UTA,114,10,TOR,87,N,40.768180,-111.901150
23298,2009,2008-12-05,{},7,MIL,101,3,CHH,96,N,43.043730,-87.917170
23292,2009,2008-12-05,19:30,6,ATL,98,21,NYK,95,N,33.757230,-84.396360
23312,2009,2008-12-06,20:30,17,SAS,123,25,GSW,88,N,29.427020,-98.437320
23309,2009,2008-12-06,19:30,28,PHI,84,36,NJN,95,N,39.901190,-75.171930
23304,2009,2008-12-06,20:30,8,CHI,117,20,WAS,110,N,41.880700,-87.674290
23303,2009,2008-12-06,19:00,3,CHH,74,9,CLE,94,N,35.225140,-80.839200
23307,2009,2008-12-06,20:00,2,MIN,84,11,LAC,107,N,44.979460,-93.276190
23308,2009,2008-12-06,20:00,38,NOH,106,31,MEM,87,N,29.948910,-90.082160
23311,2009,2008-12-06,{},15,SAC,85,24,DEN,118,N,38.649110,-121.518220
23305,2009,2008-12-06,20:30,23,DAL,100,6,ATL,98,N,32.790530,-96.810090
23306,2009,2008-12-06,19:30,16,MIA,105,35,OKC,99,N,25.781430,-80.187950
23310,2009,2008-12-06,21:00,14,PHO,106,26,UTA,104,N,33.445900,-112.071210
23314,2009,2008-12-07,{},27,LAL,105,7,MIL,92,N,34.043150,-118.267280
23315,2009,2008-12-07,12:00,21,NYK,104,22,DET,92,N,40.750440,-73.993510
23316,2009,2008-12-07,13:00,10,TOR,97,4,POR,98,N,43.643300,-79.379140
23313,2009,2008-12-07,18:00,18,IND,117,5,BOS,122,OT,39.763900,-86.155780
23319,2009,2008-12-08,19:30,16,MIA,100,3,CHH,96,N,25.781430,-80.187950
23320,2009,2008-12-08,20:00,35,OKC,102,25,GSW,112,N,35.463500,-97.514900
23318,2009,2008-12-08,20:00,31,MEM,109,1,HOU,97,N,35.138110,-90.050280
23317,2009,2008-12-08,{},11,LAC,88,13,ORL,95,N,34.043150,-118.267280
23329,2009,2008-12-09,19:00,20,WAS,107,22,DET,94,N,38.898130,-77.021060
