Id,Season,Date,Time,HomeTeamId,HomeTeam,HomeScore,AwayTeamId,AwayTeam,AwayScore,OverTime,TravelDistance,AwayStreak,AwayGamesPlayed,AwayWinPercentage,HomeStreak,HomeGamesPlayed,HomeWinPercentage
23019,2009,2008-10-28,22:30,27,LAL,96,4,POR,76,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23017,2009,2008-10-28,20:00,5,BOS,90,9,CLE,85,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23018,2009,2008-10-28,{},8,CHI,108,7,MIL,95,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23026,2009,2008-10-29,20:00,35,OKC,87,7,MIL,98,0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0
23030,2009,2008-10-29,21:00,26,UTA,98,24,DEN,94,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23025,2009,2008-10-29,19:30,21,NYK,120,16,MIA,115,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23021,2009,2008-10-29,22:30,25,GSW,103,38,NOH,108,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23020,2009,2008-10-29,20:00,22,DET,100,18,IND,94,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23023,2009,2008-10-29,{},11,LAC,79,27,LAL,117,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
23024,2009,2008-10-29,20:00,2,MIN,98,15,SAC,96,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23022,2009,2008-10-29,20:30,1,HOU,82,31,MEM,71,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23031,2009,2008-10-29,19:00,20,WAS,85,36,NJN,95,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23028,2009,2008-10-29,18:00,28,PHI,84,10,TOR,95,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23029,2009,2008-10-29,20:00,17,SAS,98,14,PHO,103,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23027,2009,2008-10-29,19:00,13,ORL,85,6,ATL,99,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23034,2009,2008-10-30,22:30,14,PHO,95,38,NOH,108,0,642.5324797334908,1.0,1.0,1.0,1.0,1.0,1.0
23033,2009,2008-10-30,{},23,DAL,102,1,HOU,112,0,226.2762930026977,1.0,1.0,1.0,0.0,0.0,0.0
23032,2009,2008-10-30,19:00,9,CLE,96,3,CHH,79,0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0
23041,2009,2008-10-31,19:00,10,TOR,112,25,GSW,108,1,2259.7520506233586,-1.0,1.0,0.0,1.0,1.0,1.0
23038,2009,2008-10-31,19:30,16,MIA,103,15,SAC,77,0,1511.3252449081303,-1.0,1.0,0.0,-1.0,1.0,0.0
23037,2009,2008-10-31,20:00,31,MEM,86,13,ORL,84,0,682.4893415919573,-1.0,1.0,0.0,-1.0,1.0,0.0
23040,2009,2008-10-31,22:30,4,POR,100,17,SAS,99,0,1721.7689600048568,-1.0,1.0,0.0,-1.0,1.0,0.0
23036,2009,2008-10-31,{},11,LAC,103,24,DEN,113,1,580.7885919202326,-1.0,1.0,0.0,-1.0,1.0,0.0
23035,2009,2008-10-31,20:00,5,BOS,96,8,CHI,80,0,852.846174223956,1.0,1.0,1.0,1.0,1.0,1.0
23039,2009,2008-10-31,19:00,28,PHI,116,21,NYK,87,0,85.47422921637595,1.0,1.0,1.0,-1.0,1.0,0.0
23050,2009,2008-11-01,20:00,2,MIN,85,23,DAL,95,0,861.8836810006301,-1.0,1.0,0.0,1.0,1.0,1.0
23051,2009,2008-11-01,19:30,36,NJN,97,25,GSW,105,0,2594.955056243648,-2.0,2.0,0.0,1.0,1.0,1.0
23053,2009,2008-11-01,19:00,13,ORL,121,15,SAC,103,0,1714.9870038022518,-2.0,2.0,0.0,-2.0,2.0,0.0
23044,2009,2008-11-01,20:30,8,CHI,96,31,MEM,86,0,482.5176589962987,1.0,2.0,0.5,-1.0,2.0,0.5
23043,2009,2008-11-01,19:00,3,CHH,100,16,MIA,87,0,651.6983292232012,1.0,2.0,0.5,-1.0,1.0,0.0
23054,2009,2008-11-01,{},14,PHO,107,4,POR,96,0,1005.9609127860451,1.0,2.0,0.5,-1.0,2.0,0.5
23047,2009,2008-11-01,20:30,1,HOU,89,35,OKC,77,0,413.17347302150114,-1.0,1.0,0.0,2.0,2.0,1.0
23042,2009,2008-11-01,19:00,6,ATL,95,28,PHI,88,0,663.3855127087478,1.0,2.0,0.5,1.0,1.0,1.0
23045,2009,2008-11-01,21:00,24,DEN,97,27,LAL,104,0,831.8997373507518,2.0,2.0,1.0,1.0,2.0,0.5
23046,2009,2008-11-01,19:30,22,DET,117,20,WAS,109,0,418.42339319204734,-1.0,1.0,0.0,1.0,1.0,1.0
23052,2009,2008-11-01,20:00,38,NOH,104,9,CLE,92,0,924.3850678689558,1.0,2.0,0.5,2.0,2.0,1.0
23055,2009,2008-11-01,21:00,26,UTA,101,11,LAC,79,0,580.7885919202326,-2.0,2.0,0.0,1.0,1.0,1.0
23049,2009,2008-11-01,20:30,7,MIL,87,10,TOR,91,0,431.9730553318404,2.0,2.0,1.0,1.0,2.0,0.5
23048,2009,2008-11-01,19:00,18,IND,95,5,BOS,79,0,807.3013536241453,2.0,2.0,1.0,-1.0,1.0,0.0
23057,2009,2008-11-02,{},35,OKC,88,2,MIN,85,0,693.5180014036744,-1.0,2.0,0.5,-2.0,2.0,0.0
23056,2009,2008-11-02,18:00,21,NYK,86,7,MIL,94,0,734.2659584730789,-1.0,3.0,0.3333333333333333,-1.0,2.0,0.5
23062,2009,2008-11-03,19:00,13,ORL,96,8,CHI,93,0,985.4518442202668,1.0,3.0,0.6666666666666666,1.0,3.0,0.3333333333333333
23063,2009,2008-11-03,19:00,28,PHI,125,15,SAC,91,0,2574.5198887026863,-3.0,3.0,0.0,-1.0,3.0,0.3333333333333333
23058,2009,2008-11-03,19:00,3,CHH,83,22,DET,101,0,531.3705923882565,2.0,2.0,1.0,1.0,2.0,0.5
23060,2009,2008-11-03,{},11,LAC,73,26,UTA,89,0,580.7885919202326,2.0,2.0,1.0,-3.0,3.0,0.0
23061,2009,2008-11-03,20:00,31,MEM,90,25,GSW,79,0,3549.3486854893117,1.0,3.0,0.3333333333333333,-1.0,3.0,0.3333333333333333
23059,2009,2008-11-03,20:30,23,DAL,81,9,CLE,100,0,1367.5367118318075,-1.0,3.0,0.3333333333333333,1.0,2.0,0.5
23064,2009,2008-11-04,{},1,HOU,99,5,BOS,103,0,1672.6690654935005,-1.0,3.0,0.6666666666666666,3.0,3.0,1.0
23066,2009,2008-11-04,20:30,17,SAS,81,23,DAL,98,0,250.98244076386308,-1.0,3.0,0.3333333333333333,-2.0,2.0,0.0
23065,2009,2008-11-04,19:30,36,NJN,86,14,PHO,114,0,2141.156596325527,1.0,3.0,0.6666666666666666,-1.0,2.0,0.5
23070,2009,2008-11-05,22:30,27,LAL,106,11,LAC,88,0,0.0,-4.0,4.0,0.0,3.0,3.0,1.0
23073,2009,2008-11-05,20:00,2,MIN,125,17,SAS,129,2,1109.043175398416,-3.0,3.0,0.0,-2.0,3.0,0.3333333333333333
23074,2009,2008-11-05,20:00,38,NOH,79,6,ATL,87,0,424.9035755805223,2.0,2.0,1.0,3.0,3.0,1.0
23077,2009,2008-11-05,22:00,15,SAC,100,31,MEM,95,0,1750.932194662635,1.0,4.0,0.5,-4.0,4.0,0.0
23067,2009,2008-11-05,20:00,9,CLE,107,8,CHI,93,0,1878.8585027302736,-1.0,4.0,0.5,1.0,4.0,0.5
23068,2009,2008-11-05,{},25,GSW,111,24,DEN,101,0,937.5162234794132,-1.0,3.0,0.3333333333333333,-1.0,4.0,0.25
23071,2009,2008-11-05,19:30,16,MIA,106,28,PHI,83,0,1015.3523909704062,1.0,4.0,0.5,-1.0,3.0,0.3333333333333333
23079,2009,2008-11-05,21:00,26,UTA,103,4,POR,96,0,1510.9910603576075,-1.0,3.0,0.3333333333333333,3.0,3.0,1.0
23076,2009,2008-11-05,20:00,35,OKC,83,5,BOS,96,0,2085.8425385150017,1.0,4.0,0.75,1.0,3.0,0.3333333333333333
23072,2009,2008-11-05,20:00,7,MIL,112,20,WAS,104,1,656.7800812576958,-2.0,2.0,0.0,1.0,4.0,0.5
23069,2009,2008-11-05,19:00,18,IND,103,14,PHO,113,0,2783.426878667309,2.0,4.0,0.75,1.0,2.0,0.5
23078,2009,2008-11-05,19:00,10,TOR,93,22,DET,100,0,1117.3166768212132,3.0,3.0,1.0,3.0,3.0,1.0
23075,2009,2008-11-05,19:30,21,NYK,101,3,CHH,98,0,533.3723597483121,-1.0,3.0,0.3333333333333333,-2.0,3.0,0.3333333333333333
23081,2009,2008-11-06,{},4,POR,101,1,HOU,99,1,1836.049138308345,-1.0,4.0,0.75,-2.0,4.0,0.25
23080,2009,2008-11-06,20:00,13,ORL,98,28,PHI,88,0,1219.0141498645278,-1.0,5.0,0.4,2.0,4.0,0.5
23083,2009,2008-11-07,19:30,5,BOS,101,7,MIL,89,0,857.8970594791562,2.0,5.0,0.6,2.0,5.0,0.8
23090,2009,2008-11-07,19:30,36,NJN,103,22,DET,96,0,1452.5196824415023,4.0,4.0,1.0,-2.0,3.0,0.3333333333333333
23094,2009,2008-11-07,19:00,20,WAS,108,21,NYK,114,0,205.57500318537743,1.0,4.0,0.5,-3.0,3.0,0.0
23085,2009,2008-11-07,20:30,8,CHI,100,14,PHO,83,0,2949.7670494962113,3.0,5.0,0.8,-2.0,5.0,0.4
23084,2009,2008-11-07,19:00,3,CHH,92,38,NOH,89,0,649.8479373800786,-1.0,4.0,0.75,-2.0,4.0,0.25
23089,2009,2008-11-07,22:30,11,LAC,83,1,HOU,92,0,2662.166430846963,-2.0,5.0,0.6,-5.0,5.0,0.0
23092,2009,2008-11-07,20:00,17,SAS,83,16,MIA,99,0,1145.9000102994778,1.0,4.0,0.5,1.0,4.0,0.25
23086,2009,2008-11-07,19:30,9,CLE,111,18,IND,107,0,263.4882157219409,-1.0,3.0,0.3333333333333333,2.0,5.0,0.6
23082,2009,2008-11-07,19:30,6,ATL,110,10,TOR,92,0,733.4986757433708,-1.0,4.0,0.75,3.0,3.0,1.0
23087,2009,2008-11-07,22:30,24,DEN,108,23,DAL,105,0,1054.4298476142408,1.0,4.0,0.5,-2.0,4.0,0.25
23088,2009,2008-11-07,{},25,GSW,104,31,MEM,109,0,1823.2649021032935,-1.0,5.0,0.4,1.0,5.0,0.4
23091,2009,2008-11-07,22:00,15,SAC,121,2,MIN,109,0,1513.400623248023,-3.0,4.0,0.25,1.0,5.0,0.2
23093,2009,2008-11-07,21:00,26,UTA,104,35,OKC,97,0,863.6546896619551,-1.0,4.0,0.25,4.0,4.0,1.0
23096,2009,2008-11-08,19:00,18,IND,98,36,NJN,80,0,642.270282341782,1.0,4.0,0.5,-2.0,4.0,0.25
23097,2009,2008-11-08,20:30,7,MIL,96,14,PHO,104,0,3030.9971370204103,-1.0,6.0,0.6666666666666666,-1.0,6.0,0.5
23100,2009,2008-11-08,{},4,POR,97,2,MIN,93,0,1992.0564210902285,-4.0,5.0,0.2,1.0,5.0,0.4
23098,2009,2008-11-08,20:00,38,NOH,100,16,MIA,89,0,1649.5548306066912,2.0,5.0,0.6,-2.0,5.0,0.6
23095,2009,2008-11-08,20:30,8,CHI,97,9,CLE,106,0,310.7263746548354,3.0,6.0,0.6666666666666666,1.0,6.0,0.5
23099,2009,2008-11-08,19:00,13,ORL,106,20,WAS,81,0,756.6057184622583,-4.0,4.0,0.0,3.0,5.0,0.6
23101,2009,2008-11-09,13:00,3,CHH,79,10,TOR,89,0,960.3113591223163,-2.0,5.0,0.6,1.0,5.0,0.4
23104,2009,2008-11-09,15:30,11,LAC,103,23,DAL,92,0,1886.3295849649926,-1.0,5.0,0.4,-6.0,6.0,0.0
23108,2009,2008-11-09,21:00,15,SAC,115,25,GSW,98,0,72.3327074406585,-1.0,6.0,0.3333333333333333,2.0,6.0,0.3333333333333333
23105,2009,2008-11-09,{},27,LAL,111,1,HOU,82,0,2662.166430846963,1.0,6.0,0.6666666666666666,4.0,4.0,1.0
23103,2009,2008-11-09,18:00,22,DET,76,5,BOS,88,0,621.8573178801454,3.0,6.0,0.8333333333333334,-1.0,5.0,0.8
23106,2009,2008-11-09,15:00,21,NYK,107,26,UTA,99,0,1973.150322149437,5.0,5.0,1.0,2.0,5.0,0.6
23107,2009,2008-11-09,19:00,35,OKC,85,6,ATL,89,0,756.2501019567339,4.0,4.0,1.0,-2.0,5.0,0.2
23102,2009,2008-11-09,20:00,24,DEN,100,31,MEM,90,0,2760.7811255827064,1.0,6.0,0.5,1.0,5.0,0.4
23111,2009,2008-11-10,{},16,MIA,99,36,NJN,94,0,1665.8766491268316,-1.0,5.0,0.4,-1.0,6.0,0.5
23110,2009,2008-11-10,19:00,18,IND,107,35,OKC,99,0,689.4414242230744,-3.0,6.0,0.16666666666666666,1.0,5.0,0.4
23113,2009,2008-11-10,21:00,14,PHO,107,31,MEM,102,0,3346.1423611677646,-1.0,7.0,0.42857142857142855,1.0,7.0,0.7142857142857143
23109,2009,2008-11-10,19:30,5,BOS,94,10,TOR,87,0,1681.2821807775117,1.0,6.0,0.6666666666666666,4.0,7.0,0.8571428571428571
23112,2009,2008-11-10,19:00,13,ORL,99,4,POR,106,0,2528.535673055788,2.0,6.0,0.5,4.0,6.0,0.6666666666666666
23121,2009,2008-11-11,20:30,17,SAS,92,21,NYK,80,0,1581.9046262372124,3.0,6.0,0.6666666666666666,-1.0,5.0,0.2
23119,2009,2008-11-11,19:00,28,PHI,80,26,UTA,93,0,2058.6245513658127,-1.0,6.0,0.8333333333333334,-2.0,6.0,0.3333333333333333
23115,2009,2008-11-11,20:30,8,CHI,108,6,ATL,113,0,1447.5945886786337,5.0,5.0,1.0,-1.0,7.0,0.42857142857142855
23114,2009,2008-11-11,19:00,3,CHH,80,24,DEN,88,0,1359.7804319574861,2.0,6.0,0.5,-1.0,6.0,0.3333333333333333
23118,2009,2008-11-11,{},25,GSW,113,2,MIN,110,1,2529.601404826757,-5.0,6.0,0.16666666666666666,-2.0,7.0,0.2857142857142857
23116,2009,2008-11-11,19:00,9,CLE,99,7,MIL,93,0,336.5855684337935,-2.0,7.0,0.42857142857142855,4.0,7.0,0.7142857142857143
23117,2009,2008-11-11,20:30,23,DAL,99,27,LAL,106,0,1240.839341745433,5.0,5.0,1.0,-2.0,6.0,0.3333333333333333
23120,2009,2008-11-11,22:00,15,SAC,92,22,DET,100,0,2012.567553479015,-2.0,6.0,0.6666666666666666,3.0,7.0,0.42857142857142855
23123,2009,2008-11-12,{},11,LAC,98,15,SAC,103,0,365.6403573361376,-1.0,8.0,0.375,1.0,7.0,0.14285714285714285
23132,2009,2008-11-12,20:00,20,WAS,95,26,UTA,87,0,2179.382503778406,1.0,7.0,0.8571428571428571,-5.0,5.0,0.0
23122,2009,2008-11-12,19:30,5,BOS,103,6,ATL,102,0,2300.44076290259,6.0,6.0,1.0,5.0,8.0,0.875
23127,2009,2008-11-12,19:30,36,NJN,87,18,IND,98,0,642.270282341782,2.0,6.0,0.5,-2.0,6.0,0.3333333333333333
23128,2009,2008-11-12,20:00,38,NOH,86,27,LAL,93,0,1683.9909857082846,6.0,6.0,1.0,1.0,6.0,0.6666666666666666
23130,2009,2008-11-12,22:30,14,PHO,82,1,HOU,94,0,3021.2244686707113,-1.0,7.0,0.5714285714285714,2.0,8.0,0.75
23129,2009,2008-11-12,20:00,35,OKC,92,13,ORL,109,0,1058.5880093098801,-1.0,7.0,0.5714285714285714,-4.0,7.0,0.14285714285714285
23126,2009,2008-11-12,20:00,7,MIL,82,17,SAS,78,0,1105.5341925323348,1.0,6.0,0.3333333333333333,-3.0,8.0,0.375
23125,2009,2008-11-12,20:00,16,MIA,96,4,POR,104,0,2732.1974319499095,3.0,7.0,0.5714285714285714,1.0,7.0,0.5714285714285714
23131,2009,2008-11-12,19:00,10,TOR,96,28,PHI,106,0,337.45965501934165,-3.0,7.0,0.2857142857142857,-1.0,7.0,0.5714285714285714
23124,2009,2008-11-12,20:00,31,MEM,103,21,NYK,132,0,2210.643641290826,-1.0,7.0,0.5714285714285714,-2.0,8.0,0.375
23135,2009,2008-11-13,22:30,25,GSW,102,22,DET,107,0,2084.9002609196737,1.0,7.0,0.7142857142857143,1.0,8.0,0.375
23134,2009,2008-11-13,20:00,9,CLE,110,24,DEN,99,0,1794.8019847110397,3.0,7.0,0.5714285714285714,5.0,8.0,0.75
23133,2009,2008-11-13,{},8,CHI,98,23,DAL,91,0,802.7431062123939,-3.0,7.0,0.2857142857142857,-2.0,8.0,0.375
23143,2009,2008-11-14,19:30,36,NJN,115,6,ATL,108,0,2489.4756598701656,-1.0,7.0,0.8571428571428571,-3.0,7.0,0.2857142857142857
23147,2009,2008-11-14,20:30,17,SAS,77,1,HOU,75,0,3872.044292025496,1.0,8.0,0.625,-1.0,7.0,0.2857142857142857
23137,2009,2008-11-14,19:00,3,CHH,104,26,UTA,96,0,2508.974429570787,-1.0,8.0,0.75,-2.0,7.0,0.2857142857142857
23136,2009,2008-11-14,20:00,5,BOS,85,24,DEN,94,0,2345.3347017169053,-1.0,8.0,0.5,6.0,9.0,0.8888888888888888
23140,2009,2008-11-14,{},27,LAL,95,22,DET,106,0,2422.566891008032,2.0,8.0,0.75,7.0,7.0,1.0
23144,2009,2008-11-14,20:00,38,NOH,87,4,POR,82,0,3401.8666637608244,4.0,8.0,0.625,-1.0,7.0,0.5714285714285714
23141,2009,2008-11-14,20:00,31,MEM,96,7,MIL,101,0,557.2236953202473,1.0,9.0,0.4444444444444444,-3.0,9.0,0.3333333333333333
23145,2009,2008-11-14,19:30,21,NYK,116,35,OKC,106,0,1328.1257573798455,-5.0,8.0,0.125,1.0,8.0,0.625
23139,2009,2008-11-14,19:00,18,IND,92,28,PHI,94,0,778.2512653907318,1.0,8.0,0.375,3.0,7.0,0.5714285714285714
23138,2009,2008-11-14,20:30,23,DAL,100,13,ORL,102,0,1247.1992082195966,1.0,8.0,0.625,-4.0,8.0,0.25
23142,2009,2008-11-14,19:30,16,MIA,97,20,WAS,77,0,922.4404844574279,1.0,6.0,0.16666666666666666,-1.0,8.0,0.5
23146,2009,2008-11-14,22:00,15,SAC,95,14,PHO,97,0,638.5703072687558,-1.0,9.0,0.6666666666666666,1.0,9.0,0.4444444444444444
23151,2009,2008-11-15,20:30,1,HOU,91,38,NOH,82,0,317.29491248439587,1.0,8.0,0.625,-1.0,9.0,0.5555555555555556
23155,2009,2008-11-15,19:00,28,PHI,110,35,OKC,85,0,1413.5999865962215,-6.0,9.0,0.1111111111111111,2.0,9.0,0.4444444444444444
23149,2009,2008-11-15,20:30,8,CHI,104,18,IND,91,0,166.34017082890188,-1.0,8.0,0.5,1.0,9.0,0.4444444444444444
23154,2009,2008-11-15,20:00,2,MIN,83,4,POR,88,0,4452.975581002131,-1.0,9.0,0.5555555555555556,-6.0,7.0,0.14285714285714285
23153,2009,2008-11-15,{},7,MIL,97,5,BOS,102,0,857.8970594791562,-1.0,10.0,0.8,2.0,10.0,0.5
23150,2009,2008-11-15,19:30,9,CLE,105,26,UTA,93,0,2943.9959823243403,-2.0,9.0,0.6666666666666666,6.0,9.0,0.7777777777777778
23148,2009,2008-11-15,19:00,6,ATL,107,36,NJN,119,0,747.757700468758,1.0,8.0,0.375,-2.0,8.0,0.75
23152,2009,2008-11-15,15:30,11,LAC,103,25,GSW,121,0,337.6666300883586,-1.0,9.0,0.3333333333333333,-1.0,8.0,0.125
23159,2009,2008-11-16,20:00,14,PHO,104,22,DET,86,0,2781.6249288317804,3.0,9.0,0.7777777777777778,1.0,10.0,0.7
23160,2009,2008-11-16,{},15,SAC,88,17,SAS,90,0,1463.3813240467714,1.0,8.0,0.375,-1.0,10.0,0.4
23156,2009,2008-11-16,17:30,3,CHH,85,13,ORL,90,0,2178.0803828081725,2.0,9.0,0.6666666666666666,1.0,8.0,0.375
23158,2009,2008-11-16,18:00,21,NYK,114,23,DAL,124,1,1374.3481121963375,-5.0,9.0,0.2222222222222222,2.0,9.0,0.6666666666666666
23161,2009,2008-11-16,13:00,10,TOR,107,16,MIA,96,0,1232.1337347687224,1.0,9.0,0.5555555555555556,-2.0,8.0,0.5
23157,2009,2008-11-16,20:00,24,DEN,90,2,MIN,84,0,699.6234612843917,-7.0,8.0,0.125,1.0,9.0,0.5555555555555556
23163,2009,2008-11-17,20:00,35,OKC,89,1,HOU,100,0,413.17347302150114,1.0,10.0,0.6,-7.0,10.0,0.1
23164,2009,2008-11-17,{},26,UTA,109,14,PHO,97,0,505.0301475715623,2.0,11.0,0.7272727272727273,-3.0,10.0,0.6
23162,2009,2008-11-17,22:30,11,LAC,83,17,SAS,86,0,1829.021681382909,2.0,9.0,0.4444444444444444,-2.0,9.0,0.1111111111111111
23166,2009,2008-11-18,{},3,CHH,83,23,DAL,100,0,1907.7204719446495,1.0,10.0,0.3,-1.0,9.0,0.3333333333333333
23172,2009,2008-11-18,19:30,36,NJN,82,9,CLE,106,0,400.1463522509322,7.0,10.0,0.8,2.0,9.0,0.4444444444444444
23173,2009,2008-11-18,19:00,13,ORL,103,10,TOR,90,0,1047.344562578224,1.0,9.0,0.5555555555555556,3.0,10.0,0.7
23174,2009,2008-11-18,19:00,20,WAS,87,16,MIA,94,0,1581.8097863522562,-1.0,10.0,0.5,-1.0,7.0,0.14285714285714285
23165,2009,2008-11-18,19:30,5,BOS,110,21,NYK,101,0,188.40978381815327,-1.0,10.0,0.6,1.0,11.0,0.8181818181818182
23169,2009,2008-11-18,19:00,18,IND,113,6,ATL,96,0,425.5140122344146,-3.0,9.0,0.6666666666666666,-2.0,9.0,0.4444444444444444
23167,2009,2008-11-18,21:00,24,DEN,114,7,MIL,105,0,914.9427910853533,-1.0,11.0,0.45454545454545453,2.0,10.0,0.6
23168,2009,2008-11-18,22:30,25,GSW,111,4,POR,106,0,6027.579480408761,1.0,10.0,0.6,1.0,10.0,0.4
23171,2009,2008-11-18,20:00,31,MEM,109,15,SAC,94,0,1750.932194662635,-2.0,11.0,0.36363636363636365,-4.0,10.0,0.3
23170,2009,2008-11-18,{},27,LAL,116,8,CHI,109,0,1745.0084908120257,2.0,10.0,0.5,-1.0,8.0,0.875
23183,2009,2008-11-19,20:30,17,SAS,81,24,DEN,91,0,803.4474068503778,3.0,11.0,0.6363636363636364,3.0,10.0,0.5
23177,2009,2008-11-19,20:00,1,HOU,86,23,DAL,96,0,2834.743634837365,2.0,11.0,0.36363636363636365,2.0,11.0,0.6363636363636364
23179,2009,2008-11-19,20:00,2,MIN,102,28,PHI,96,0,987.0763890177742,3.0,10.0,0.5,-8.0,9.0,0.1111111111111111
23175,2009,2008-11-19,19:00,6,ATL,91,20,WAS,87,0,542.7596489915747,-2.0,8.0,0.125,-4.0,10.0,0.6
23180,2009,2008-11-19,20:00,38,NOH,96,15,SAC,105,0,2108.5144703881424,-3.0,12.0,0.3333333333333333,-1.0,9.0,0.5555555555555556
23182,2009,2008-11-19,{},4,POR,116,8,CHI,74,0,2571.125783350644,-1.0,11.0,0.45454545454545453,-1.0,11.0,0.5454545454545454
23184,2009,2008-11-19,21:00,26,UTA,105,7,MIL,94,0,1285.9707987359238,-2.0,12.0,0.4166666666666667,1.0,11.0,0.6363636363636364
23181,2009,2008-11-19,20:00,35,OKC,88,11,LAC,108,0,1182.5474949045722,-3.0,10.0,0.1,-8.0,11.0,0.09090909090909091
23178,2009,2008-11-19,19:30,16,MIA,95,10,TOR,101,0,1251.0063214723455,-1.0,10.0,0.5,1.0,11.0,0.5454545454545454
23176,2009,2008-11-19,19:30,22,DET,96,9,CLE,89,0,891.6962613865941,8.0,11.0,0.8181818181818182,-1.0,10.0,0.7
23186,2009,2008-11-20,{},14,PHO,92,27,LAL,105,0,359.0580378237484,1.0,9.0,0.8888888888888888,-1.0,12.0,0.6666666666666666
23185,2009,2008-11-20,20:00,5,BOS,98,22,DET,80,0,621.8573178801454,1.0,11.0,0.7272727272727273,2.0,12.0,0.8333333333333334
23191,2009,2008-11-21,22:30,27,LAL,104,24,DEN,90,0,2011.419562901002,4.0,12.0,0.6666666666666666,2.0,10.0,0.9
23197,2009,2008-11-21,20:30,17,SAS,119,26,UTA,94,0,1089.7324974724472,2.0,12.0,0.6666666666666666,-1.0,11.0,0.45454545454545453
23195,2009,2008-11-21,19:00,28,PHI,89,11,LAC,88,0,2441.1841201786456,1.0,11.0,0.18181818181818182,-1.0,11.0,0.45454545454545453
23199,2009,2008-11-21,19:00,20,WAS,91,1,HOU,103,0,1220.2567506260707,-1.0,12.0,0.5833333333333334,-3.0,9.0,0.1111111111111111
23193,2009,2008-11-21,20:00,2,MIN,78,5,BOS,95,0,1124.0337567246393,3.0,13.0,0.8461538461538461,1.0,10.0,0.2
23196,2009,2008-11-21,22:00,15,SAC,96,4,POR,117,0,478.65579784220535,1.0,12.0,0.5833333333333334,1.0,13.0,0.38461538461538464
23198,2009,2008-11-21,19:00,10,TOR,127,36,NJN,129,1,335.2030056202891,-1.0,10.0,0.4,1.0,11.0,0.5454545454545454
23189,2009,2008-11-21,{},25,GSW,110,8,CHI,115,0,3108.670767087173,-2.0,12.0,0.4166666666666667,2.0,11.0,0.45454545454545453
23194,2009,2008-11-21,21:30,35,OKC,80,38,NOH,105,0,575.7843377673883,-2.0,10.0,0.5,-9.0,12.0,0.08333333333333333
23192,2009,2008-11-21,20:30,7,MIL,104,21,NYK,87,0,1046.3068432973093,-2.0,11.0,0.5454545454545454,-3.0,13.0,0.38461538461538464
23190,2009,2008-11-21,19:00,18,IND,98,13,ORL,100,1,820.2195179274786,4.0,11.0,0.7272727272727273,1.0,10.0,0.5
23188,2009,2008-11-21,20:30,23,DAL,91,31,MEM,76,0,420.4563673230511,1.0,11.0,0.36363636363636365,3.0,12.0,0.4166666666666667
23187,2009,2008-11-21,19:30,6,ATL,88,3,CHH,83,0,226.81268337894548,-2.0,10.0,0.3,1.0,11.0,0.6363636363636364
23208,2009,2008-11-22,21:00,14,PHO,102,4,POR,92,0,1117.226105110961,2.0,13.0,0.6153846153846154,-2.0,13.0,0.6153846153846154
23207,2009,2008-11-22,19:00,13,ORL,95,1,HOU,100,0,1976.862469088329,1.0,13.0,0.6153846153846154,5.0,12.0,0.75
23200,2009,2008-11-22,19:00,3,CHH,74,7,MIL,79,0,659.3633464080343,1.0,14.0,0.42857142857142855,-3.0,11.0,0.2727272727272727
23205,2009,2008-11-22,{},38,NOH,109,35,OKC,97,0,575.7843377673883,-10.0,13.0,0.07692307692307693,1.0,11.0,0.5454545454545454
23204,2009,2008-11-22,19:30,36,NJN,112,11,LAC,95,0,2526.8784757181957,-1.0,12.0,0.16666666666666666,1.0,11.0,0.45454545454545453
23206,2009,2008-11-22,19:30,21,NYK,122,20,WAS,117,0,205.57500318537743,-4.0,10.0,0.1,-3.0,12.0,0.5
23202,2009,2008-11-22,20:00,31,MEM,94,26,UTA,103,0,1718.471512526061,-1.0,13.0,0.6153846153846154,-1.0,12.0,0.3333333333333333
23203,2009,2008-11-22,19:30,16,MIA,109,18,IND,100,0,1023.6063667850497,-1.0,11.0,0.45454545454545453,-1.0,12.0,0.5
23201,2009,2008-11-22,19:30,9,CLE,110,6,ATL,96,0,553.9563807136723,2.0,12.0,0.6666666666666666,-1.0,12.0,0.75
23211,2009,2008-11-23,21:30,27,LAL,118,15,SAC,108,0,365.6403573361376,-1.0,14.0,0.35714285714285715,3.0,11.0,0.9090909090909091
23209,2009,2008-11-23,{},24,DEN,114,8,CHI,101,0,4046.1869905665862,1.0,13.0,0.46153846153846156,-1.0,13.0,0.6153846153846154
